session,trial,begFrame,endFrame,Var5
1,1,1,3610,recording_20150529_140608.tif
1,2,3611,7219,recording_20150529_140950.tif
1,3,7220,10830,recording_20150529_141631.tif
1,4,10831,14433,recording_20150529_142248.tif
1,5,14434,18048,recording_20150529_142919.tif
1,6,18049,21661,recording_20150529_143547.tif
1,7,21662,25277,recording_20150529_144658.tif
