session,trial,begFrame,endFrame,Var5
1,1,1,3614,recording_20150705_144610.tif
1,2,3615,7219,recording_20150705_144929.tif
1,3,7220,10873,recording_20150705_145544.tif
1,4,10874,14482,recording_20150705_150159.tif
1,5,14483,18091,recording_20150705_150809.tif
1,6,18092,21703,recording_20150705_151531.tif
1,7,21704,25321,recording_20150705_151849.tif
