session,trial,begFrame,endFrame,Var5
1,1,1,3614,recording_20150703_102932.tif
1,2,3615,7222,recording_20150703_103252.tif
1,3,7223,10833,recording_20150703_103900.tif
1,4,10834,14485,recording_20150703_104511.tif
1,5,14486,18094,recording_20150703_105133.tif
1,6,18095,21717,recording_20150703_105743.tif
1,7,21718,25321,recording_20150703_110106.tif
