session,trial,begFrame,endFrame,Var5
1,1,1,3604,recording_20150703_143120.tif
1,2,3605,7240,recording_20150703_143438.tif
1,3,7241,10924,recording_20150703_144046.tif
1,4,10925,14531,recording_20150703_144702.tif
1,5,14532,18141,recording_20150703_145310.tif
1,6,18142,21777,recording_20150703_145920.tif
1,7,21778,25424,recording_20150703_150244.tif
