session,trial,begFrame,endFrame,Var5
1,1,1,3612,recording_20150705_101254.tif
1,2,3613,7729,recording_20150705_101612.tif
1,3,7730,11360,recording_20150705_102259.tif
1,4,11361,14975,recording_20150705_102908.tif
1,5,14976,18622,recording_20150705_103523.tif
1,6,18623,22231,recording_20150705_104137.tif
1,7,22232,25833,recording_20150705_104512.tif
