session,trial,begFrame,endFrame,Var5
1,1,1,3604,recording_20150707_140501.tif
1,2,3605,7240,recording_20150707_140819.tif
1,3,7241,10854,recording_20150707_141427.tif
1,4,10855,14458,recording_20150707_142032.tif
1,5,14459,18061,recording_20150707_142640.tif
1,6,18062,21783,recording_20150707_143250.tif
1,7,21784,25388,recording_20150707_143615.tif
