session,trial,begFrame,endFrame,Var5
1,1,1,3592,recording_20150715_142724.tif
1,2,3593,7164,recording_20150715_143046.tif
1,3,7165,10778,recording_20150715_143649.tif
1,4,10779,14389,recording_20150715_144318.tif
1,5,14390,18008,recording_20150715_145541.tif
1,6,18009,21596,recording_20150715_150149.tif
1,7,21597,25207,recording_20150715_150506.tif
