session,trial,begFrame,endFrame,Var5
1,1,1,3607,recording_20150721_162637.tif
1,2,3608,7217,recording_20150721_162955.tif
1,3,7218,10940,recording_20150721_163612.tif
1,4,10941,14541,recording_20150721_164231.tif
1,5,14542,18242,recording_20150721_164837.tif
1,6,18243,21879,recording_20150721_165453.tif
1,7,21880,25489,recording_20150721_165812.tif
