session,trial,begFrame,endFrame,Var5
1,1,1,3599,recording_20150725_134443.tif
1,2,3600,7201,recording_20150725_134757.tif
1,3,7202,10825,recording_20150725_135411.tif
1,4,10826,14432,recording_20150725_140027.tif
1,5,14433,18050,recording_20150725_140639.tif
1,6,18051,21654,recording_20150725_141248.tif
1,7,21655,25255,recording_20150725_141616.tif
