session,trial,begFrame,endFrame,Var5
1,1,1,3616,recording_20150729_143810.tif
1,2,3617,7255,recording_20150729_144133.tif
1,3,7256,10875,recording_20150729_144746.tif
1,4,10876,14513,recording_20150729_145353.tif
1,5,14514,18182,recording_20150729_150007.tif
1,6,18183,21814,recording_20150729_150627.tif
1,7,21815,25437,recording_20150729_150945.tif
