session,trial,begFrame,endFrame,Var5
1,1,1,3599,recording_20150723_105410.tif
1,2,3600,7214,recording_20150723_105730.tif
1,3,7215,10835,recording_20150723_110338.tif
1,4,10836,14462,recording_20150723_111023.tif
1,5,14463,18085,recording_20150723_111634.tif
1,6,18086,21695,recording_20150723_112243.tif
1,7,21696,25409,recording_20150723_112602.tif
