session,trial,begFrame,endFrame,Var5
1,1,1,3607,recording_20150711_161018.tif
1,2,3608,7208,recording_20150711_161332.tif
1,3,7209,10809,recording_20150711_161950.tif
1,4,10810,14437,recording_20150711_162554.tif
1,5,14438,18042,recording_20150711_163203.tif
1,6,18043,21651,recording_20150711_163812.tif
1,7,21652,25262,recording_20150711_164127.tif
