session,trial,begFrame,endFrame,Var5
1,1,1,3603,recording_20150713_112459.tif
1,2,3604,7211,recording_20150713_112823.tif
1,3,7212,10821,recording_20150713_113434.tif
1,4,10822,14428,recording_20150713_114051.tif
1,5,14429,18030,recording_20150713_114709.tif
1,6,18031,21659,recording_20150713_115319.tif
1,7,21660,25292,recording_20150713_115635.tif
