session,trial,begFrame,endFrame,Var5
1,1,1,3601,recording_20151025_144949.tif
1,2,3602,7207,recording_20151025_145310.tif
1,3,7208,10820,recording_20151025_145921.tif
1,4,10821,14424,recording_20151025_150533.tif
1,5,14425,18040,recording_20151025_151148.tif
1,6,18041,21650,recording_20151025_151805.tif
1,7,21651,25244,recording_20151025_152118.tif
