session,trial,begFrame,endFrame,Var5
1,1,1,3602,recording_20151106_142359.tif
1,2,3603,7205,recording_20151106_142712.tif
1,3,7206,10809,recording_20151106_143333.tif
1,4,10810,14410,recording_20151106_143949.tif
1,5,14411,18073,recording_20151106_144609.tif
1,6,18074,21684,recording_20151106_145223.tif
1,7,21685,25285,recording_20151106_145539.tif
