session,trial,begFrame,endFrame,Var5
1,1,1,3603,recording_20151104_114016.tif
1,2,3604,7208,recording_20151104_114338.tif
1,3,7209,10816,recording_20151104_114952.tif
1,4,10817,14421,recording_20151104_115558.tif
1,5,14422,18026,recording_20151104_120211.tif
1,6,18027,21744,recording_20151104_120821.tif
1,7,21745,25346,recording_20151104_121146.tif
