session,trial,begFrame,endFrame,Var5
1,1,1,3601,recording_20151108_112008.tif
1,2,3602,7225,recording_20151108_112321.tif
1,3,7226,10830,recording_20151108_112933.tif
1,4,10831,14429,recording_20151108_113545.tif
1,5,14430,18033,recording_20151108_114158.tif
1,6,18034,21638,recording_20151108_114807.tif
1,7,21639,25242,recording_20151108_115126.tif
