session,trial,begFrame,endFrame,Var5
1,1,1,3606,recording_20151102_165414.tif
1,2,3607,7207,recording_20151102_165740.tif
1,3,7208,10814,recording_20151102_170359.tif
1,4,10815,14417,recording_20151102_171014.tif
1,5,14418,18048,recording_20151102_171635.tif
1,6,18049,21656,recording_20151102_172256.tif
1,7,21657,25260,recording_20151102_172611.tif
