session,trial,begFrame,endFrame,Var5
1,1,1,3608,recording_20151025_101043.tif
1,2,3609,7212,recording_20151025_101359.tif
1,3,7213,10820,recording_20151025_102006.tif
1,4,10821,14426,recording_20151025_102612.tif
1,5,14427,18036,recording_20151025_103215.tif
1,6,18037,21660,recording_20151025_103826.tif
1,7,21661,25280,recording_20151025_104142.tif
