session,trial,begFrame,endFrame,Var5
1,1,1,3625,recording_20150604_095750.tif
1,2,3626,7240,recording_20150604_100152.tif
1,3,7241,10859,recording_20150604_100818.tif
1,4,10860,14471,recording_20150604_101426.tif
1,5,14472,18132,recording_20150604_102049.tif
1,6,18133,21765,recording_20150604_102705.tif
1,7,21766,25376,recording_20150604_103020.tif
