session,trial,begFrame,endFrame,Var5
1,1,1,3614,recording_20150608_101634.tif
1,2,3615,7261,recording_20150608_102008.tif
1,3,7262,10875,recording_20150608_102619.tif
1,4,10876,14494,recording_20150608_103232.tif
1,5,14495,18108,recording_20150608_103843.tif
1,6,18109,21741,recording_20150608_104500.tif
1,7,21742,25353,recording_20150608_104819.tif
