session,trial,begFrame,endFrame,Var5
1,1,1,3614,recording_20150527_115607.tif
1,2,3615,7231,recording_20150527_115947.tif
1,3,7232,10924,recording_20150527_120601.tif
1,4,10925,14544,recording_20150527_121214.tif
1,5,14545,18159,recording_20150527_121827.tif
1,6,18160,21781,recording_20150527_122438.tif
1,7,21782,25393,recording_20150527_122811.tif
