session,trial,begFrame,endFrame,Var5
1,1,1,3604,recording_20150725_101928.tif
1,2,3605,7212,recording_20150725_102246.tif
1,3,7213,10864,recording_20150725_102858.tif
1,4,10865,14492,recording_20150725_103512.tif
1,5,14493,18113,recording_20150725_104118.tif
1,6,18114,21808,recording_20150725_104730.tif
1,7,21809,25452,recording_20150725_105052.tif
