session,trial,begFrame,endFrame,Var5
1,1,1,3604,recording_20150729_095915.tif
1,2,3605,7212,recording_20150729_100233.tif
1,3,7213,10814,recording_20150729_100856.tif
1,4,10815,14420,recording_20150729_101501.tif
1,5,14421,18057,recording_20150729_102110.tif
1,6,18058,21665,recording_20150729_102719.tif
1,7,21666,25284,recording_20150729_103041.tif
