session,trial,begFrame,endFrame,Var5
1,1,1,3610,recording_20150731_145313.tif
1,2,3611,7213,recording_20150731_145625.tif
1,3,7214,10845,recording_20150731_150241.tif
1,4,10846,14462,recording_20150731_151723.tif
1,5,14463,18069,recording_20150731_152328.tif
1,6,18070,21793,recording_20150731_152932.tif
1,7,21794,25408,recording_20150731_153255.tif
