session,trial,begFrame,endFrame,Var5
1,1,1,3599,recording_20150727_173054.tif
1,2,3600,7196,recording_20150727_173414.tif
1,3,7197,10804,recording_20150727_174040.tif
1,4,10805,14415,recording_20150727_174656.tif
1,5,14416,18023,recording_20150727_175311.tif
1,6,18024,21647,recording_20150727_175915.tif
1,7,21648,25265,recording_20150727_180237.tif
