session,trial,begFrame,endFrame,Var5
1,1,1,3612,recording_20150802_113344.tif
1,2,3613,7197,recording_20150802_113706.tif
1,3,7198,10872,recording_20150802_114317.tif
1,4,10873,14482,recording_20150802_114927.tif
1,5,14483,18115,recording_20150802_115549.tif
1,6,18116,21731,recording_20150802_120206.tif
1,7,21732,25521,recording_20150802_120523.tif
