session,trial,begFrame,endFrame,Var5
1,1,1,3634,recording_20150804_143401.tif
1,2,3635,7232,recording_20150804_143729.tif
1,3,7233,10856,recording_20150804_144335.tif
1,4,10857,14493,recording_20150804_144941.tif
1,5,14494,18099,recording_20150804_145606.tif
1,6,18100,21722,recording_20150804_150220.tif
1,7,21723,25334,recording_20150804_150548.tif
