session,trial,begFrame,endFrame,Var5
1,1,1,3605,recording_20150713_152317.tif
1,2,3606,7198,recording_20150713_152633.tif
1,3,7199,10804,recording_20150713_153247.tif
1,4,10805,14384,recording_20150713_153903.tif
1,5,14385,17998,recording_20150713_154539.tif
1,6,17999,21618,recording_20150713_155339.tif
1,7,21619,25229,recording_20150713_155741.tif
