session,trial,begFrame,endFrame,Var5
1,1,1,3646,recording_20150707_102126.tif
1,2,3647,7263,recording_20150707_102458.tif
1,3,7264,10866,recording_20150707_103112.tif
1,4,10867,14469,recording_20150707_103718.tif
1,5,14470,18112,recording_20150707_104323.tif
1,6,18113,21740,recording_20150707_104932.tif
1,7,21741,25354,recording_20150707_105251.tif
