session,trial,begFrame,endFrame,Var5
1,1,1,3611,recording_20150531_142613.tif
1,2,3612,7229,recording_20150531_143005.tif
1,3,7230,10876,recording_20150531_143611.tif
1,4,10877,14500,recording_20150531_144224.tif
1,5,14501,18119,recording_20150531_144833.tif
1,6,18120,21731,recording_20150531_145447.tif
1,7,21732,25341,recording_20150531_145803.tif
