session,trial,begFrame,endFrame,Var5
1,1,1,3614,recording_20150525_120014.tif
1,2,3615,7225,recording_20150525_120344.tif
1,3,7226,10846,recording_20150525_121016.tif
1,4,10847,14460,recording_20150525_121632.tif
1,5,14461,18084,recording_20150525_122250.tif
1,6,18085,21700,recording_20150525_122908.tif
1,7,21701,25313,recording_20150525_123225.tif
