session,trial,begFrame,endFrame,Var5
1,1,1,3611,recording_20150606_094541.tif
1,2,3612,7272,recording_20150606_094913.tif
1,3,7273,10887,recording_20150606_095529.tif
1,4,10888,14547,recording_20150606_100139.tif
1,5,14548,18161,recording_20150606_100755.tif
1,6,18162,21787,recording_20150606_101405.tif
1,7,21788,25402,recording_20150606_101724.tif
