session,trial,begFrame,endFrame,Var5
1,1,1,3608,recording_20150604_140144.tif
1,2,3609,7305,recording_20150604_140524.tif
1,3,7306,10925,recording_20150604_141139.tif
1,4,10926,14535,recording_20150604_141754.tif
1,5,14536,18233,recording_20150604_142410.tif
