session,trial,begFrame,endFrame,Var5
1,1,1,3618,recording_20150527_154130.tif
1,2,3619,7229,recording_20150527_154507.tif
1,3,7230,10841,recording_20150527_155129.tif
1,4,10842,14467,recording_20150527_155742.tif
1,5,14468,18134,recording_20150527_160352.tif
1,6,18135,21748,recording_20150527_161015.tif
1,7,21749,25400,recording_20150527_161331.tif
