session,trial,begFrame,endFrame,Var5
1,1,1,3611,recording_20150602_105837.tif
1,2,3612,7239,recording_20150602_110204.tif
1,3,7240,10843,recording_20150602_110819.tif
1,4,10844,14513,recording_20150602_111427.tif
1,5,14514,18120,recording_20150602_112039.tif
1,6,18121,21734,recording_20150602_112650.tif
1,7,21735,25351,recording_20150602_113254.tif
