session,trial,begFrame,endFrame,Var5
1,1,1,3617,recording_20150606_103533.tif
1,2,3618,7260,recording_20150606_103914.tif
1,3,7261,10881,recording_20150606_104532.tif
1,4,10882,14574,recording_20150606_105244.tif
1,5,14575,18195,recording_20150606_105855.tif
1,6,18196,21816,recording_20150606_110505.tif
1,7,21817,25436,recording_20150606_110823.tif
